iteration,convergenceIndicator,phase,beta_exp_pop,delta0_pop,p_pop,td_pop,b_exp_pop,h_0_pop,tc_pop,sigma_pop,phi_exp_pop,rho_exp_pop,dF_pop,q_exp_pop,omega_beta_exp,omega_delta0,omega_p,omega_td,omega_b_exp,omega_h_0,omega_tc,omega_sigma,omega_rho_exp,omega_q_exp,omega_ifn0,corr_beta_exp_b_exp,corr_delta0_b_exp,corr_h_0_b_exp,corr_ifn0_b_exp,corr_p_b_exp,corr_q_exp_b_exp,corr_rho_exp_b_exp,corr_sigma_b_exp,corr_tc_b_exp,corr_td_b_exp,corr_delta0_beta_exp,corr_h_0_beta_exp,corr_ifn0_beta_exp,corr_p_beta_exp,corr_q_exp_beta_exp,corr_rho_exp_beta_exp,corr_sigma_beta_exp,corr_tc_beta_exp,corr_td_beta_exp,corr_h_0_delta0,corr_ifn0_delta0,corr_p_delta0,corr_q_exp_delta0,corr_rho_exp_delta0,corr_sigma_delta0,corr_tc_delta0,corr_td_delta0,corr_ifn0_h_0,corr_p_h_0,corr_q_exp_h_0,corr_rho_exp_h_0,corr_sigma_h_0,corr_tc_h_0,corr_td_h_0,corr_p_ifn0,corr_q_exp_ifn0,corr_rho_exp_ifn0,corr_sigma_ifn0,corr_tc_ifn0,corr_td_ifn0,corr_q_exp_p,corr_rho_exp_p,corr_sigma_p,corr_tc_p,corr_td_p,corr_rho_exp_q_exp,corr_sigma_q_exp,corr_tc_q_exp,corr_td_q_exp,corr_sigma_rho_exp,corr_tc_rho_exp,corr_td_rho_exp,corr_tc_sigma,corr_td_sigma,corr_td_tc,a1,b2,a3
1482,1674.65,1,-3.83824,1.12144,2.87633,1.89587,-2.35128,0.62318,6.5228,0.393778,-1.49176,-1.77655,0.95817,-4.27709,0.604512,1.24957,0.572598,0.457104,1.35364,0.252064,1.4532,0.698622,0.669625,0.03079,0.426385,-0.855572,-0.53698,-0.900547,0.276918,0.373752,-0.429722,-0.755715,-0.0886676,-0.762316,0.561806,0.539578,0.712218,-0.468591,-0.343743,0.580203,0.708009,-0.00134898,0.606102,-0.725827,0.624243,-0.75426,-0.210856,0.885814,0.916837,0.36841,0.760201,-0.234516,-0.20981,-0.609625,0.462959,0.768179,-0.0817074,0.68104,-0.237583,-0.116373,-0.891883,-0.685673,-0.477868,-0.560844,0.417433,-0.180182,-0.20611,0.712416,-0.0312611,-0.227328,0.816437,0.289969,0.610016,-0.344221,0.397249,0.868557,-0.427727,0.599712,-0.354445,-0.479294,0.874357,0.401095,0.543839
1483,1678.4,1,-3.86303,1.11911,2.89001,1.92001,-2.32311,0.618256,6.44209,0.389674,-1.48097,-1.78577,0.9626,-4.27931,0.611907,1.23648,0.595277,0.445756,1.35722,0.252484,1.42313,0.701826,0.672502,0.0300352,0.427972,-0.8484,-0.546878,-0.900689,0.311501,0.34857,-0.447716,-0.751321,-0.0779235,-0.76919,0.554467,0.539603,0.712012,-0.515593,-0.322978,0.599619,0.669499,-0.0188419,0.606385,-0.707612,0.639408,-0.736465,-0.191362,0.876606,0.919688,0.36662,0.764957,-0.221909,-0.233926,-0.589614,0.470432,0.780674,-0.0876933,0.695245,-0.224887,-0.0831344,-0.901657,-0.654538,-0.445654,-0.57084,0.503645,-0.157505,-0.190433,0.714695,-0.0372528,-0.271655,0.798597,0.313746,0.63799,-0.377956,0.400685,0.871496,-0.378447,0.577785,-0.365823,-0.479336,0.853431,0.401464,0.551017
1484,1662.69,1,-3.86231,1.11656,2.90718,1.93817,-2.33829,0.618849,6.5108,0.390524,-1.51661,-1.78588,0.954863,-4.27994,0.613512,1.24083,0.603559,0.435689,1.3679,0.253978,1.41988,0.733201,0.666524,0.0293763,0.431123,-0.836205,-0.523784,-0.904619,0.296683,0.361231,-0.468414,-0.733427,-0.0760442,-0.764857,0.584315,0.524227,0.694606,-0.493106,-0.329967,0.609658,0.609937,-0.0340483,0.607149,-0.726143,0.611388,-0.740227,-0.165426,0.888074,0.912028,0.380629,0.77698,-0.269229,-0.207159,-0.597162,0.47799,0.764664,-0.0895045,0.687485,-0.264556,-0.12041,-0.890787,-0.642534,-0.49296,-0.619622,0.523894,-0.145132,-0.157771,0.74092,-0.0122225,-0.265662,0.804079,0.314642,0.674068,-0.427723,0.429242,0.88328,-0.400688,0.58437,-0.414272,-0.556187,0.856463,0.407976,0.541052
1485,1672.21,1,-3.85872,1.05532,2.90789,1.96408,-2.35299,0.617894,6.4612,0.381857,-1.48819,-1.80495,0.95608,-4.28139,0.605673,1.19527,0.598425,0.427341,1.36327,0.254077,1.42732,0.72413,0.675309,0.0296711,0.44445,-0.819311,-0.544049,-0.912872,0.331681,0.354424,-0.476501,-0.72371,-0.0836197,-0.776138,0.568163,0.550516,0.686807,-0.536247,-0.350092,0.613444,0.601274,-0.0306468,0.621204,-0.702325,0.617581,-0.753937,-0.181146,0.880897,0.914713,0.39711,0.785826,-0.267665,-0.270376,-0.579693,0.483074,0.753499,-0.0677774,0.705153,-0.271407,-0.00716519,-0.916535,-0.663962,-0.448735,-0.622781,0.4947,-0.182118,-0.150591,0.720664,-0.0485458,-0.24764,0.795711,0.344898,0.70779,-0.403317,0.46328,0.880701,-0.391627,0.56767,-0.400145,-0.537037,0.850313,0.40723,0.547903
1486,1673.46,1,-3.89242,0.986799,2.91163,1.98647,-2.2977,0.614545,6.14703,0.369616,-1.45401,-1.82996,0.936255,-4.28153,0.601855,1.23318,0.600649,0.413814,1.37335,0.256017,1.45074,0.737201,0.667776,0.0288901,0.430841,-0.816051,-0.531295,-0.915994,0.379477,0.357956,-0.519342,-0.707388,-0.0622086,-0.763392,0.565842,0.550361,0.696191,-0.573203,-0.368912,0.620116,0.597846,-0.0619556,0.593811,-0.681138,0.606696,-0.741863,-0.183686,0.902751,0.91611,0.394383,0.779271,-0.267089,-0.317777,-0.578262,0.53678,0.740853,-0.0803484,0.690042,-0.278509,0.0600731,-0.887408,-0.677364,-0.397714,-0.640099,0.503764,-0.211161,-0.148432,0.736724,-0.00534107,-0.255855,0.839844,0.345961,0.748486,-0.386355,0.4531,0.871432,-0.398808,0.58264,-0.392356,-0.536049,0.862867,0.404958,0.542542
1487,1672.34,1,-3.91788,0.938396,2.92546,1.95056,-2.2681,0.611169,6.09562,0.372164,-1.45134,-1.84278,0.929478,-4.28147,0.598343,1.20332,0.589241,0.442456,1.38178,0.25989,1.44602,0.734822,0.668839,0.0289983,0.44465,-0.814931,-0.521956,-0.913671,0.351379,0.369109,-0.513363,-0.716161,-0.0748384,-0.742724,0.568097,0.539745,0.682432,-0.551314,-0.360855,0.628691,0.600409,-0.0389061,0.576142,-0.687035,0.598296,-0.707881,-0.19318,0.902145,0.897245,0.417332,0.785638,-0.235719,-0.277836,-0.589942,0.513406,0.742878,-0.0664214,0.670567,-0.268883,0.068139,-0.884299,-0.624134,-0.393718,-0.625464,0.479666,-0.198994,-0.166275,0.700774,0.000319444,-0.250365,0.79971,0.377873,0.76233,-0.37581,0.477068,0.872433,-0.407423,0.622955,-0.37544,-0.510962,0.865051,0.404426,0.545679
1488,1676.97,1,-3.90948,0.906516,2.91546,1.97794,-2.28603,0.612949,5.81469,0.369291,-1.43876,-1.83698,0.940883,-4.28299,0.621766,1.24787,0.604978,0.437065,1.39704,0.258692,1.46195,0.729847,0.671833,0.0297673,0.455167,-0.820087,-0.522117,-0.918588,0.379353,0.362755,-0.52971,-0.676379,-0.0618655,-0.7361,0.582947,0.559215,0.70562,-0.555154,-0.362423,0.630111,0.588459,-0.0440621,0.56164,-0.671601,0.601134,-0.741216,-0.18259,0.914208,0.908074,0.411129,0.777319,-0.264984,-0.328832,-0.57519,0.529705,0.702247,-0.0667172,0.683281,-0.305066,0.108521,-0.88744,-0.712001,-0.398526,-0.642369,0.452762,-0.14583,-0.123912,0.69609,-0.0204366,-0.247302,0.864309,0.439583,0.789485,-0.398134,0.514267,0.875292,-0.427585,0.606969,-0.362098,-0.499615,0.852342,0.407968,0.538732
1489,1676.37,1,-3.86699,1.00304,2.92532,1.91481,-2.31816,0.614581,6.08745,0.384354,-1.45062,-1.7831,0.927963,-4.28135,0.631233,1.23623,0.62664,0.428829,1.40481,0.259783,1.48414,0.728913,0.665944,0.029046,0.452423,-0.814325,-0.515793,-0.918245,0.432044,0.36203,-0.559863,-0.681284,-0.077474,-0.731359,0.578132,0.536325,0.706014,-0.604564,-0.397979,0.60866,0.577384,-0.0694295,0.534793,-0.674601,0.610396,-0.732575,-0.196933,0.898946,0.908744,0.389299,0.761988,-0.220125,-0.375443,-0.565648,0.552652,0.719218,-0.0558605,0.677256,-0.301708,0.134492,-0.889182,-0.704049,-0.379017,-0.670319,0.47488,-0.13246,-0.130433,0.70938,-0.0172183,-0.243046,0.862742,0.466253,0.82128,-0.407454,0.493504,0.853354,-0.39218,0.608987,-0.360112,-0.469233,0.860348,0.39836,0.547358
1490,1674.13,1,-3.89223,0.957688,2.92763,1.96828,-2.27675,0.609676,6.02339,0.391064,-1.44598,-1.78544,0.943989,-4.28081,0.614485,1.20871,0.611911,0.408261,1.38703,0.25627,1.46254,0.706163,0.652526,0.0282411,0.477387,-0.833378,-0.544591,-0.920669,0.395972,0.3499,-0.52475,-0.694227,-0.088732,-0.755795,0.572925,0.579466,0.738665,-0.6126,-0.402017,0.61179,0.622414,-0.0655525,0.566773,-0.669812,0.637987,-0.714642,-0.213579,0.902845,0.907324,0.380323,0.774408,-0.249243,-0.366198,-0.548962,0.547985,0.729873,-0.0331705,0.706361,-0.307884,0.211949,-0.861958,-0.652575,-0.267871,-0.572495,0.420656,-0.16187,-0.128693,0.693747,-0.0287028,-0.261944,0.846299,0.424449,0.773744,-0.350796,0.487319,0.859064,-0.435581,0.607015,-0.357476,-0.463184,0.852315,0.398869,0.548361
1491,1683.69,1,-3.8714,1.00778,2.94559,1.92165,-2.31705,0.609884,6.28573,0.404022,-1.4454,-1.76414,0.902319,-4.27871,0.604767,1.24225,0.612334,0.417321,1.38339,0.259838,1.45974,0.692243,0.668038,0.0301004,0.503341,-0.838184,-0.535878,-0.91965,0.365899,0.348485,-0.531058,-0.692603,-0.0768805,-0.760559,0.572248,0.556692,0.745362,-0.613569,-0.400828,0.626296,0.638532,-0.0861644,0.567642,-0.671215,0.633897,-0.705823,-0.196655,0.901911,0.918306,0.380684,0.759403,-0.23544,-0.333543,-0.554907,0.555254,0.719264,-0.0494167,0.712755,-0.296268,0.173368,-0.847621,-0.658811,-0.250247,-0.531184,0.449039,-0.173513,-0.128135,0.700376,-0.0351405,-0.255019,0.843427,0.377814,0.749985,-0.355102,0.473711,0.854489,-0.433779,0.592724,-0.352149,-0.470046,0.849229,0.405671,0.561351
1492,1680.09,1,-3.8732,1.02611,2.93604,1.9402,-2.33252,0.614855,6.22942,0.399156,-1.44998,-1.75438,0.927227,-4.27955,0.620309,1.24347,0.616869,0.415388,1.36991,0.255848,1.47863,0.722741,0.657782,0.0324933,0.48528,-0.828716,-0.567401,-0.918504,0.387315,0.36168,-0.554369,-0.676028,-0.0516655,-0.760741,0.542593,0.583539,0.72974,-0.644321,-0.406252,0.653647,0.641952,-0.0961755,0.553307,-0.643818,0.650113,-0.753952,-0.213171,0.922367,0.926058,0.368953,0.762588,-0.294027,-0.37509,-0.57343,0.566969,0.68612,-0.08272,0.699303,-0.260765,0.199011,-0.860936,-0.706508,-0.241419,-0.526222,0.461873,-0.168077,-0.0950614,0.725238,-0.0124357,-0.280857,0.879752,0.376253,0.752917,-0.423193,0.469347,0.828172,-0.487119,0.581362,-0.408192,-0.512467,0.855959,0.405431,0.556981
1493,1673.08,1,-3.88969,0.969415,2.95098,1.97196,-2.30332,0.611712,6.18968,0.393374,-1.43645,-1.791,0.921015,-4.28096,0.61871,1.27452,0.607005,0.419869,1.36326,0.251839,1.46321,0.746519,0.65644,0.0323755,0.500479,-0.831853,-0.540886,-0.923763,0.435626,0.383008,-0.552418,-0.62916,-0.0600371,-0.780024,0.530139,0.574868,0.732398,-0.671279,-0.420023,0.657646,0.595646,-0.087982,0.577462,-0.667554,0.612444,-0.782107,-0.180321,0.934676,0.934719,0.364086,0.740505,-0.287194,-0.409032,-0.580348,0.566726,0.637381,-0.0763518,0.719738,-0.259859,0.173778,-0.876978,-0.740505,-0.258812,-0.554177,0.52593,-0.150782,-0.0589457,0.717095,-0.0412339,-0.243421,0.887703,0.37072,0.745262,-0.433827,0.507095,0.823969,-0.445383,0.562149,-0.381694,-0.484394,0.856107,0.399576,0.561269
1494,1671.09,1,-3.88568,0.963849,2.94038,1.99074,-2.2926,0.610352,6.11937,0.384031,-1.44332,-1.79988,0.928819,-4.28072,0.626943,1.24171,0.594917,0.421143,1.36692,0.248171,1.47912,0.769198,0.644091,0.0326111,0.456409,-0.81966,-0.564915,-0.919503,0.473731,0.344468,-0.566404,-0.645068,-0.0526897,-0.74912,0.536981,0.570716,0.699504,-0.723039,-0.382944,0.656822,0.582966,-0.101541,0.530126,-0.677201,0.634547,-0.754528,-0.162499,0.940022,0.935188,0.352957,0.768908,-0.295227,-0.427606,-0.541318,0.600758,0.659589,-0.0726096,0.697467,-0.253792,0.179836,-0.866984,-0.692411,-0.202321,-0.546507,0.550224,-0.207384,-0.0393207,0.734089,0.0153687,-0.261459,0.881587,0.290175,0.722165,-0.380375,0.482665,0.837537,-0.444128,0.587604,-0.342438,-0.443266,0.854228,0.403762,0.55849
1495,1673.09,1,-3.88579,0.979112,2.93216,2.00461,-2.27656,0.608168,6.21703,0.383175,-1.45469,-1.78318,0.928944,-4.27901,0.625166,1.2385,0.581478,0.427459,1.36482,0.24628,1.47377,0.742245,0.634439,0.0333472,0.469843,-0.815378,-0.529398,-0.909149,0.467611,0.321312,-0.539601,-0.657487,-0.0626143,-0.733046,0.572501,0.513431,0.683912,-0.672309,-0.34241,0.586141,0.561043,-0.092431,0.491295,-0.71212,0.630146,-0.817698,-0.174191,0.949863,0.914394,0.326286,0.765383,-0.243692,-0.471018,-0.5463,0.617274,0.680462,-0.0722283,0.701377,-0.269943,0.209684,-0.896181,-0.753287,-0.180937,-0.558424,0.439065,-0.247401,-0.0452076,0.73648,0.0190949,-0.272349,0.88063,0.248153,0.718426,-0.305134,0.481219,0.855403,-0.432117,0.592204,-0.333699,-0.408409,0.849736,0.409741,0.546937
1496,1683.91,1,-3.86806,0.955273,2.92805,1.95504,-2.27684,0.606373,6.13465,0.389092,-1.45242,-1.80009,0.932383,-4.28008,0.608787,1.26021,0.554486,0.429209,1.36915,0.245351,1.46919,0.768841,0.638718,0.0343675,0.481308,-0.826531,-0.539132,-0.907368,0.371347,0.278085,-0.513289,-0.660727,-0.0560306,-0.715243,0.59248,0.498473,0.680843,-0.581168,-0.301957,0.549607,0.550113,-0.098489,0.500487,-0.719801,0.654714,-0.804,-0.15402,0.944545,0.914831,0.358362,0.800567,-0.258438,-0.391893,-0.493537,0.609243,0.690619,-0.0570643,0.695717,-0.294536,0.132348,-0.877534,-0.718675,-0.256012,-0.575251,0.385023,-0.235636,-0.00225236,0.742034,0.0550382,-0.267832,0.862736,0.276122,0.742539,-0.3018,0.507633,0.869344,-0.452473,0.602056,-0.297758,-0.4201,0.861891,0.412434,0.55743
1497,1695.39,1,-3.85064,0.979007,2.91873,1.92417,-2.3235,0.610704,6.01905,0.378559,-1.46327,-1.78133,0.932358,-4.27933,0.604325,1.27707,0.562164,0.441888,1.37097,0.24834,1.46135,0.77295,0.645087,0.0339353,0.51054,-0.80863,-0.539539,-0.90347,0.33523,0.250486,-0.493186,-0.69011,-0.0532017,-0.705912,0.601202,0.517571,0.660896,-0.574229,-0.267799,0.550481,0.571768,-0.105791,0.461577,-0.716445,0.645376,-0.784663,-0.1288,0.940366,0.898508,0.322375,0.767505,-0.261736,-0.350982,-0.483412,0.580863,0.696675,-0.0852264,0.677875,-0.29203,0.122584,-0.86187,-0.696858,-0.251193,-0.526551,0.363111,-0.202657,0.0121661,0.759377,0.0872775,-0.289838,0.842378,0.266853,0.711628,-0.290747,0.481354,0.869863,-0.489455,0.604765,-0.332447,-0.427736,0.863334,0.413609,0.560807
1498,1686.58,1,-3.82974,0.98724,2.93156,1.94208,-2.34267,0.61079,6.10458,0.381504,-1.46122,-1.79385,0.948975,-4.27972,0.611787,1.29501,0.580482,0.437485,1.38881,0.250112,1.50655,0.793151,0.666382,0.0364424,0.498791,-0.815806,-0.576918,-0.9042,0.361495,0.226222,-0.50796,-0.692722,-0.0734118,-0.710133,0.576356,0.55311,0.664252,-0.587394,-0.20649,0.571702,0.574447,-0.057015,0.493723,-0.7318,0.654955,-0.810807,-0.0845529,0.925248,0.917347,0.353393,0.794819,-0.291068,-0.35281,-0.480954,0.577596,0.702999,-0.075711,0.677204,-0.264931,0.03229,-0.85241,-0.736475,-0.315306,-0.569044,0.415657,-0.170163,0.0104482,0.753344,0.0844371,-0.33121,0.844849,0.278381,0.728245,-0.292231,0.478234,0.872555,-0.438494,0.609225,-0.326082,-0.404601,0.858613,0.40537,0.541266
1499,1696.03,1,-3.83018,0.938775,2.91281,1.96243,-2.28205,0.607989,5.90491,0.383173,-1.46582,-1.81231,0.961167,-4.27903,0.596548,1.30391,0.590187,0.43269,1.40405,0.246209,1.55521,0.792818,0.680018,0.036717,0.507781,-0.822525,-0.560137,-0.902852,0.329388,0.218295,-0.487612,-0.705452,-0.102697,-0.721752,0.590125,0.562865,0.669299,-0.562631,-0.168379,0.529525,0.612594,0.00475139,0.516446,-0.742617,0.636207,-0.825219,-0.0802821,0.929659,0.905305,0.353531,0.777671,-0.285128,-0.325912,-0.488792,0.570969,0.704353,-0.0659748,0.679616,-0.286343,-0.0270228,-0.840596,-0.739984,-0.350338,-0.558983,0.390738,-0.142373,0.010705,0.762832,0.105563,-0.338806,0.85029,0.337317,0.736468,-0.253823,0.488609,0.875847,-0.473537,0.619764,-0.369069,-0.432174,0.860488,0.403246,0.544655
1500,1688.94,2,-3.82422,0.967106,2.89394,1.94983,-2.30125,0.608947,6.09352,0.381512,-1.47773,-1.83262,0.962125,-4.27689,0.590051,1.35732,0.585012,0.426811,1.38996,0.249976,1.4782,0.753783,0.674179,0.0378147,0.480703,-0.833831,-0.558908,-0.904416,0.323664,0.225308,-0.486647,-0.747667,-0.104601,-0.750465,0.6207,0.56673,0.689054,-0.542986,-0.167691,0.517265,0.66465,-0.00966609,0.564381,-0.741519,0.645724,-0.838968,-0.0819611,0.927709,0.899337,0.348162,0.800381,-0.324302,-0.353486,-0.488547,0.596502,0.73569,-0.0567733,0.720801,-0.324046,-0.0030758,-0.858757,-0.72111,-0.297421,-0.554715,0.357798,-0.167241,0.00159467,0.749074,0.0272541,-0.346676,0.836443,0.2918,0.732837,-0.243939,0.487283,0.916387,-0.549485,0.563315,-0.390531,-0.472032,0.863937,0.414542,0.571972
1501,1690.47,2,-3.81461,0.965232,2.89531,1.95277,-2.2927,0.608742,6.15927,0.385824,-1.48331,-1.82929,0.986264,-4.27721,0.605702,1.35275,0.578246,0.429823,1.40582,0.25128,1.45203,0.750675,0.663362,0.0387504,0.501835,-0.833092,-0.570764,-0.905011,0.347977,0.236631,-0.417046,-0.744246,-0.100023,-0.755048,0.626215,0.573499,0.685572,-0.563123,-0.181879,0.460494,0.671601,-0.00216263,0.574854,-0.73709,0.653367,-0.848759,-0.0908302,0.903456,0.909922,0.33434,0.801572,-0.327246,-0.371265,-0.495966,0.525003,0.729557,-0.0716349,0.716375,-0.321336,-0.00915118,-0.864627,-0.757295,-0.302895,-0.569993,0.373843,-0.121351,-0.0029392,0.771976,0.0389454,-0.363363,0.819364,0.303528,0.691156,-0.200957,0.471052,0.914317,-0.549438,0.556748,-0.425981,-0.505876,0.849935,0.40745,0.56315
1502,1688.96,2,-3.8207,1.0309,2.90063,1.95251,-2.29109,0.609429,6.26293,0.385527,-1.50055,-1.82468,0.98034,-4.27541,0.608846,1.37037,0.570556,0.432743,1.41272,0.251631,1.48334,0.759012,0.662416,0.0375024,0.488762,-0.843945,-0.565311,-0.907191,0.381037,0.240213,-0.37276,-0.722867,-0.0859485,-0.765365,0.619551,0.573053,0.703197,-0.582112,-0.202016,0.453773,0.668598,-0.027855,0.580241,-0.738447,0.643896,-0.868374,-0.100887,0.874064,0.908311,0.321818,0.7969,-0.32294,-0.407481,-0.496793,0.445562,0.69502,-0.0822618,0.732194,-0.319429,0.0304693,-0.882301,-0.790728,-0.274625,-0.580703,0.414707,-0.0491511,0.0289301,0.769023,0.0196087,-0.352258,0.815776,0.347323,0.647092,-0.268227,0.488757,0.904795,-0.551327,0.53722,-0.395675,-0.492504,0.866047,0.41053,0.556769
1503,1683.61,2,-3.81794,1.01094,2.8941,1.94843,-2.30238,0.610914,6.20082,0.381503,-1.47882,-1.80602,1.00414,-4.27302,0.603715,1.33777,0.577244,0.428756,1.41421,0.251858,1.45951,0.771639,0.66036,0.0365996,0.483902,-0.844901,-0.569352,-0.90562,0.440939,0.231977,-0.362577,-0.736911,-0.0911706,-0.785466,0.610907,0.573681,0.707617,-0.597202,-0.220212,0.414287,0.657976,-0.0423995,0.599228,-0.722737,0.6371,-0.887082,-0.085909,0.879765,0.913338,0.328763,0.803647,-0.345689,-0.444971,-0.49852,0.435364,0.717119,-0.0870993,0.735721,-0.306999,-0.0309394,-0.869294,-0.838348,-0.332466,-0.625719,0.46858,0.000343965,0.0103618,0.786148,0.043127,-0.366653,0.801452,0.35877,0.63547,-0.297947,0.459368,0.905562,-0.544357,0.52467,-0.403966,-0.524586,0.858525,0.407507,0.558691
1504,1698.1,2,-3.82677,0.929241,2.87806,1.97826,-2.25649,0.605391,5.86185,0.369772,-1.50088,-1.86536,0.977297,-4.27572,0.598248,1.35633,0.585082,0.429252,1.41385,0.251696,1.45688,0.759318,0.682285,0.0372235,0.484689,-0.847626,-0.570931,-0.907334,0.455594,0.223111,-0.370515,-0.745703,-0.0758375,-0.782137,0.608103,0.574754,0.707373,-0.611111,-0.191757,0.440579,0.664693,-0.039071,0.598903,-0.72778,0.631709,-0.887021,-0.0639308,0.872596,0.909593,0.331408,0.795571,-0.360672,-0.451365,-0.490607,0.409279,0.72495,-0.102372,0.722885,-0.309053,-0.0369736,-0.845557,-0.826088,-0.320487,-0.6285,0.46947,0.0343232,0.0192807,0.788949,0.0711235,-0.367314,0.791966,0.374216,0.641804,-0.324801,0.45046,0.904183,-0.549322,0.531419,-0.379449,-0.530605,0.869275,0.407426,0.56776
1505,1702.88,2,-3.83033,0.920546,2.87369,1.97774,-2.23533,0.602048,5.81302,0.370624,-1.50027,-1.89333,0.990297,-4.27833,0.58594,1.35774,0.591683,0.433694,1.41426,0.253422,1.4395,0.779459,0.684541,0.0372426,0.484504,-0.849514,-0.570823,-0.903566,0.461038,0.202923,-0.341286,-0.739607,-0.0839153,-0.769451,0.616988,0.57065,0.70482,-0.591409,-0.16667,0.421997,0.669918,-0.0269955,0.576028,-0.747391,0.63715,-0.888573,-0.0283637,0.861884,0.914007,0.349628,0.777333,-0.368855,-0.47595,-0.467469,0.377035,0.71554,-0.0868647,0.710928,-0.319646,-0.0181434,-0.843513,-0.830518,-0.3258,-0.629272,0.443877,0.0935337,0.0687836,0.786812,0.106115,-0.359082,0.786162,0.440859,0.634995,-0.325863,0.477517,0.891053,-0.560005,0.562967,-0.358387,-0.51231,0.854352,0.411074,0.571457
1506,1700.53,2,-3.80977,0.952911,2.8949,1.96257,-2.25108,0.603022,5.88033,0.372114,-1.51454,-1.87135,1.00249,-4.27743,0.583469,1.39817,0.588934,0.435418,1.41757,0.253732,1.45036,0.786064,0.691503,0.0348267,0.474244,-0.83483,-0.567594,-0.900158,0.490813,0.198641,-0.320772,-0.729059,-0.0685143,-0.758422,0.617289,0.566579,0.693083,-0.613589,-0.17143,0.388159,0.648886,-0.0586755,0.55299,-0.728237,0.652035,-0.889752,-0.0347371,0.874548,0.910163,0.333151,0.797148,-0.337792,-0.532128,-0.462727,0.399689,0.71565,-0.0988029,0.710939,-0.316278,0.0356587,-0.834319,-0.833659,-0.270956,-0.658933,0.410055,0.0618771,0.0794428,0.800395,0.119896,-0.369403,0.774717,0.408905,0.656233,-0.241061,0.463052,0.8887,-0.547915,0.55649,-0.346304,-0.489591,0.851489,0.407954,0.562406
1507,1694.35,2,-3.81771,0.935009,2.89225,1.95202,-2.24748,0.602137,5.80921,0.369793,-1.49054,-1.86452,0.961225,-4.27768,0.581022,1.36257,0.588696,0.43094,1.42316,0.2541,1.42362,0.784645,0.68506,0.0339425,0.474713,-0.84081,-0.55598,-0.902488,0.436812,0.195847,-0.297357,-0.716613,-0.0545365,-0.752072,0.592545,0.58804,0.697175,-0.585567,-0.132329,0.385646,0.663681,-0.048297,0.567027,-0.743292,0.629855,-0.894778,-0.0369058,0.856381,0.915353,0.323629,0.792404,-0.321589,-0.483897,-0.468552,0.369933,0.701916,-0.113488,0.704214,-0.282427,0.029886,-0.84326,-0.820574,-0.255449,-0.631167,0.362218,0.0803581,0.0810765,0.801393,0.110161,-0.386926,0.775466,0.422211,0.640551,-0.239529,0.457226,0.887124,-0.50614,0.53944,-0.309333,-0.448282,0.864608,0.406852,0.553401
1508,1691.3,2,-3.81745,0.9084,2.89318,1.957,-2.23684,0.601034,5.70923,0.368353,-1.49717,-1.86821,0.960982,-4.2794,0.591431,1.36324,0.585663,0.427789,1.41322,0.253113,1.45057,0.792878,0.689798,0.0337591,0.479452,-0.838675,-0.561164,-0.904005,0.397554,0.19651,-0.333647,-0.72519,-0.0594088,-0.731448,0.595069,0.59681,0.703111,-0.573213,-0.143887,0.445364,0.666956,-0.0629482,0.543065,-0.742979,0.632381,-0.885438,-0.0428069,0.870757,0.911034,0.33749,0.796001,-0.333553,-0.451485,-0.469579,0.393378,0.709142,-0.100434,0.686853,-0.286519,0.0312762,-0.865873,-0.791527,-0.247581,-0.603878,0.33805,0.0503086,0.0769051,0.79153,0.108018,-0.38989,0.770963,0.384335,0.656834,-0.26502,0.460381,0.882943,-0.51474,0.567777,-0.302112,-0.444048,0.869216,0.398288,0.560473
1509,1684.98,2,-3.82454,0.93237,2.89252,1.9431,-2.25308,0.604864,5.78298,0.374996,-1.48237,-1.85403,0.960981,-4.27841,0.587879,1.34825,0.589531,0.424675,1.42915,0.253407,1.44742,0.805648,0.676356,0.0332842,0.475324,-0.83755,-0.558553,-0.91058,0.372584,0.198342,-0.28284,-0.741212,-0.0572417,-0.737456,0.596929,0.58809,0.714376,-0.558694,-0.15897,0.393836,0.67148,-0.0745975,0.545051,-0.745697,0.636054,-0.875387,-0.0586564,0.839964,0.898677,0.319462,0.799546,-0.335845,-0.428395,-0.461503,0.343097,0.721455,-0.101916,0.700412,-0.301307,0.0403363,-0.852896,-0.755981,-0.21032,-0.576791,0.332986,0.0783883,0.0778512,0.80077,0.0987312,-0.386583,0.726158,0.389549,0.61702,-0.232455,0.451257,0.894945,-0.540775,0.554407,-0.301896,-0.453314,0.876776,0.398081,0.56284
1510,1699.51,2,-3.82009,0.953139,2.89623,1.94783,-2.26674,0.605807,5.79676,0.37418,-1.49852,-1.85245,0.961544,-4.2794,0.58812,1.33285,0.574065,0.4221,1.42497,0.254867,1.45646,0.801753,0.677391,0.0330979,0.493438,-0.836001,-0.559599,-0.913143,0.364932,0.224828,-0.310545,-0.741029,-0.0548331,-0.729077,0.597382,0.608099,0.723951,-0.567322,-0.197737,0.463783,0.682109,-0.0715459,0.549794,-0.729559,0.628578,-0.873356,-0.0591728,0.845193,0.902528,0.318902,0.79648,-0.350952,-0.401639,-0.482894,0.343912,0.725801,-0.109797,0.686064,-0.311664,0.00849506,-0.872184,-0.765828,-0.239371,-0.582341,0.359538,0.0711516,0.046861,0.800621,0.110306,-0.365519,0.737431,0.375413,0.622999,-0.290609,0.432496,0.891737,-0.537479,0.573001,-0.31646,-0.471102,0.862044,0.402317,0.562188
